Urun_Ad,Marka,Seri,Urun_URL,SSD,Islemci_Turu,Islemci_Nesli,Islemci_Modeli,Islemci_Cekirdek_Sayisi,Islemci_Hizi,Ekran_Kart,Ekran_Karti_Modeli,Ekran_Karti_Tipi,Ekran_Karti_Hafizasi,RAM,RAM_Frekans,Ram_Turu,Cozunurluk_Format,Ekran_Boyutu,Ekran_Cozunurlugu,Ekran_Yenileme_Hizi,Panel_Tipi,Isletim_Sistemi,Agirlik,Pil_Gucu,Fiyat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"Casper Excalibur G870.1245-EFG0X-B i5-12450H 64 GB 1 TB SSD RTX2050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1245-efg0x-b-i5-12450h-64-gb-1-tb-ssd-rtx2050-15-6-full-hd-notebook-fiyati,235864215.html",1 TB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,NVIDIA,RTX 2050,Harici,4 GB,64 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,32.899,7.4427695,5.8733726,17.810665,0.0,1.6105727,1.2855027,0.0,9.269115,6.3956785,3.3656511,5.5198183,8.730524,8.43818,5.3549876,1.1736323,5.902904,11.786424,6.5840397,2.7964427,3.8448315,7.7165823,12.394036,7.5628395,5.521155,6.6321507,0.40605888,10.60284,5.391396,9.257729,7.8478947,2.2590904,3.6603596
"Casper Excalibur G870.1245-BXG0X-B i5-12450H 16 GB 2 TB SSD RTX2050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1245-bxg0x-b-i5-12450h-16-gb-2-tb-ssd-rtx2050-15-6-full-hd-notebook-fiyati,235911439.html",2 TB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,NVIDIA,RTX 2050,Harici,4 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,29.499,9.75338,5.469006,18.253868,0.0,4.222038,0.0,0.0,10.030646,7.1806164,2.952802,5.74797,7.568,8.915926,5.015693,0.79573697,6.4347363,12.137824,7.0362177,1.7039858,2.4815605,8.510626,11.965522,6.352619,5.440967,7.498586,2.1297474,10.401841,6.5865035,8.368773,7.0833097,3.7315447,2.74149
"Monster Abra A5 V21.2.2 i5-12450H 32 GB 1 TB SSD RTX4050 15.6"" FreeDOS Full HD Gaming Laptop",Monster,Monster Abra A5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a5-v21-2-2-i5-12450h-32-gb-1-tb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,465856902.html",1 TB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,NVIDIA,RTX 4050,Harici,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.99,54 Wh,40.7,4.1568456,8.062369,11.876675,0.0,2.9152665,6.1784363,0.0,7.938582,7.140457,0.8339937,6.707932,10.13076,8.527829,5.90929,6.384341,5.247568,11.987396,6.612207,4.3237133,0.5295703,4.7572575,10.575263,11.028734,4.138056,6.884368,2.1766284,11.058195,4.5408125,8.869788,8.414823,1.600387,4.7299314
"Lenovo LOQ 16IRH8 82XW008HTX i7-13620H 16 GB 1 TB SSD RTX4060 16"" WQXGA Gaming Laptop",Lenovo,Lenovo LOQ,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-16irh8-82xw008htx-i7-13620h-16-gb-1-tb-ssd-rtx4060-16-wqxga-notebook-fiyati,488220923.html",1 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,16 inç,2560x1600 px,144 Hz,IPS,Windows 11 Home,2.35,60 Wh,57.599,8.040689,5.796548,6.9562554,0.0,5.37166,2.8411217,0.0,4.4824,1.2174108,4.848148,8.928284,7.0267715,9.959936,8.367362,3.5180771,5.609856,16.499601,0.54917955,9.339814,3.8327296,4.717948,11.767402,1.7821217,3.97462,7.4693847,6.0245686,8.2449045,4.619564,11.971197,5.9040155,1.8931309,8.120986
"Asus TUF Gaming F15 FX507ZC4-HN145 i5-12500H 16 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Asus,Asus TUF,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507zc4-hn145-i5-12500h-16-gb-512-gb-ssd-rtx3050-15-6-full-hd-notebook-fiyati,599935243.html",512 GB,Intel Core i5,12. Nesil,i5-12500H,12.0,3.3 GHz,NVIDIA,RTX 3050,Harici,4 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,2.2,56 Wh,34.999,6.8625913,2.3057647,12.359786,0.0,10.535485,4.334996,0.0,12.65732,6.2567115,3.115747,5.433617,6.7089252,7.8595114,4.6232996,1.1627724,8.846377,5.209391,8.051985,6.7126284,6.39264,4.803288,5.9823685,8.382749,6.5982933,7.40021,4.2035465,9.30596,4.4312196,11.027217,6.1096582,2.5769498,3.2020597
"Asus TUF Gaming F15 FX507VU-LP261 i7-13620H 16 GB 512 GB SSD RTX4050 15.6"" Full HD Gaming Laptop",Asus,Asus TUF Gaming,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-a15-fx507vu-lp261-i7-13620h-16-gb-512-gb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,599949310.html",512 GB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,4800 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,2.2,90 Wh,53.999,6.560121,3.4414856,10.086635,0.0,8.440927,8.815839,0.0,11.720944,2.3175328,7.210965,1.7873178,9.446286,5.8644323,3.6918278,6.857069,8.927007,12.374736,6.8823075,12.477201,4.808704,2.41161,1.6308436,6.6549606,9.498486,8.227347,5.3554416,12.439366,3.4943945,10.792753,10.52888,2.0541823,10.559214
"Monster Tulpar T6 V2.1.9 AI Creator Ultra 7 155H 64 GB 1 TB SSD RTX4070 16"" W11H WQXGA Gaming Laptop",Monster,Monster Tulpar T6,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t6-v2-1-8-ai-creator-ultra-7-155h-64-gb-1-tb-ssd-rtx4070-16-w11h-wqxga-gaming-lap-fiyati,708594165.html",1 TB,Intel Core Ultra 7,,155H,16.0,1.40 GHz,NVIDIA,RTX 4070,Harici,8 GB,64 GB,5600 MHz,DDR5,WQXGA,16 inç,2560x1600 px,240 Hz,IPS,Windows 11 Home,1.95,80 Wh,92.099,6.357954,7.101169,0.0,0.0,7.149525,4.735045,0.0,9.005308,1.5386443,9.533117,3.3886888,10.971937,5.8025513,8.268418,11.886834,0.87161285,19.3195,0.9414784,4.474222,4.106623,3.1467018,13.284521,9.555343,1.8492894,1.7526475,4.3451104,6.857328,7.4356604,3.5888262,5.4835434,7.4421005,7.815925
"Casper Excalibur G870.1362-BFB0A-B i7-13620H 16 GB 1 TB SSD RTX4060 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1362-bfb0a-b-i7-13620h-16-gb-1-tb-ssd-rtx4060-15-6-full-hd-gaming-laptop-fiyati,710043627.html",1 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.5,61 Wh,52.159,9.388615,6.274494,10.480032,0.0,4.169595,2.2404776,0.0,6.234097,3.5405617,4.201021,5.0357766,8.435106,10.342828,5.804504,3.0848622,8.358688,18.081825,3.8018932,9.373283,3.990342,6.6557336,11.608833,2.4515753,6.0177846,8.323794,4.2333674,14.116962,4.1130257,12.663648,9.205884,1.8001022,6.106709
"Casper Excalibur G770.1270-BXJ0X-B i7-12700H 16 GB 2 TB SSD RTX3050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g770-1270-bxj0x-b-i7-12700h-16-gb-2-tb-ssd-rtx3050-15-6-full-hd-gaming-laptop-fiyati,787201859.html",2 TB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 3050,Harici,4 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.1,52 Wh,33.111,8.467263,1.0710953,8.274198,0.0,7.1534686,0.0,0.0,7.650212,8.559339,1.9114293,2.2981849,6.2420597,12.3000555,4.252767,5.063653,6.770516,8.33933,8.335842,3.2110744,0.84640044,8.305894,11.354963,10.95756,6.4152226,4.498723,1.6719719,15.771328,5.677546,10.11019,8.030378,3.0840762,5.620713
"Casper Excalibur G770.1270-EFJ0X-B i7-12700H 64 GB 1 TB SSD RTX3050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g770-1270-efj0x-b-i7-12700h-64-gb-1-tb-ssd-rtx3050-15-6-full-hd-gaming-laptop-fiyati,787201863.html",1 TB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 3050,Harici,4 GB,64 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.1,52 Wh,37.025,5.959918,1.5698338,7.7400064,0.0,4.527483,1.3389345,0.0,6.623617,7.7436695,2.5120552,2.3448663,7.4702415,11.912703,4.482659,5.715949,6.1583705,8.102944,7.9068456,4.296623,2.1774988,7.558681,11.717598,12.185304,6.6422596,3.5716722,0.20841041,16.202059,4.4446106,11.111569,8.912844,1.7138032,6.634561
"Asus ROG Strix G15 G513RC-HN219W Ryzen 7 6800H 16 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Asus,Asus ROG,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-rog-strix-g15-g513rc-hn219w-ryzen-7-6800h-16-gb-512-gb-ssd-rtx3050-15-6-full-hd-gaming-laptop-fiyati,799462137.html",512 GB,AMD Ryzen 7,,6800H,8.0,3.20 GHz,NVIDIA,RTX 3050,Harici,4 GB,16 GB,4800 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Windows 11 Home,2.1,56 Wh,59.0,7.759472,0.08075647,4.2368855,0.0,8.19113,7.6411705,0.0,14.498191,3.603775,6.07551,8.011337,9.1283455,4.496355,5.1412435,3.9265223,8.589911,4.2055745,6.0577645,14.571424,4.173253,4.5727067,5.748875,15.687119,4.3884854,4.3266,2.7264433,9.323014,6.2203045,10.484325,4.9911375,5.7212033,7.8397694
"Monster Abra A7 V16.1.1 i7-13700HX 16 GB 1 TB SSD RTX4050 17.3"" W11H Full HD Gaming Laptop",Monster,Monster Abra A7,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a7-v16-1-1-i7-13700hx-16-gb-1-tb-ssd-rtx4050-17-3-full-hd-gaming-laptop-fiyati,844861922.html",1 TB,Intel Core i7,13. Nesil,i7-13700HX,16.0,3.70 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,4800 MHz,DDR5,Full HD,17.3 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.7,54 Wh,54.899,8.195133,6.914355,0.0,0.0,5.448841,10.880243,0.0,4.2174773,2.0222256,5.589056,4.6428847,9.106747,6.843855,5.901175,11.024184,5.1152196,16.325768,2.853703,11.782102,0.0,4.145454,7.7240224,10.851951,6.3755116,3.03254,4.457762,12.20684,5.0789285,10.992992,9.801274,2.2169325,10.249871
"Asus ROG Strix G16 G614JU-N3110W i7-13650HX 16 GB 512 GB SSD RTX4050 16"" WUXGA Gaming Laptop",Asus,Asus ROG,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-rog-strix-g16-g614ju-n3110w-i7-13650hx-16-gb-512-gb-ssd-rtx4050-16-wuxga-gaming-laptop-fiyati,898013154.html",512 GB,Intel Core i7,13. Nesil,i7-13650HX,14.0,3.60 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,4800 MHz,DDR5,WUXGA,16 inç,1920x1200 px,165 Hz,IPS Level,Windows 11 Home,2.5,90 Wh,62.318,8.976936,4.246262,7.3079815,0.0,10.251196,10.433912,0.0,13.100207,0.936678,8.731046,0.85998607,6.111734,3.2176976,6.5597887,9.036048,8.426787,14.558233,3.6929665,12.0714245,5.6433573,0.053126656,2.9539874,3.9870982,7.8922644,8.773016,7.7795286,6.915306,1.9419833,7.730553,5.610556,4.462978,11.313709
"Casper Excalibur G770.1245-BVJ0P-B i5-12450H 16 GB 500 GB SSD RTX3050 4GB 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excaliburg770-1245-bvj0p-b-i5-12450h-16-gb-500-gb-ssd-rtx3050-4gb-15-6-full-hd-notebook-fiyati,47917172.html",500 GB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,NVIDIA,RTX 3050 TI,Harici,4 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.1,52 Wh,37.499,9.949796,5.5662417,14.852691,0.0,5.7256775,1.3779001,0.0,8.3492565,8.397139,2.616281,3.9535956,6.899353,7.704461,4.3060718,3.507343,7.5385313,9.463011,8.618847,2.554962,2.1087396,7.876492,11.817682,6.7144303,5.371079,8.004006,1.9927856,11.354453,6.189283,11.121265,7.9030476,2.4374456,2.0982292
"Monster Abra A5 V20.3.8 i7-13700H 64 GB 1 TB SSD RTX4050 15.6"" Full HD Gaming Laptop",Monster,Monster Abra A5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a5-v20-3-8-i7-13700h-64-gb-1-tb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,130241775.html",1 TB,Intel Core i7,13. Nesil,i7-13700H,14.0,3.70 GHz,NVIDIA,RTX 4050,Harici,6 GB,64 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.0,62.32 Wh,52.899,3.802763,5.994634,5.8741984,0.0,6.722894,6.766959,0.0,5.177516,6.002041,3.7469897,5.8060794,8.350476,12.248326,5.5958343,8.231758,5.044161,14.159307,3.606776,4.2819276,1.1331081,3.3517675,5.73467,6.690543,7.3533545,3.8537564,6.9565506,14.064657,5.0064573,8.162015,9.329782,2.3109815,5.229272
"Casper Excalibur G870.1245-BFB0P-B i5-12450H 16 GB 1 TB SSD RTX4060 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1245-bfb0p-b-i5-12450h-16-gb-1-tb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,232148626.html",1 TB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.5,61 Wh,44.999,8.392168,9.444011,14.895824,0.0,2.246251,2.3640056,0.0,9.22526,5.685662,1.2061479,5.624703,8.867512,7.657754,6.3790436,0.64932644,8.670166,13.461078,5.6776295,7.629748,4.0197396,7.617955,12.699979,6.0695825,3.3624287,8.832187,1.8334553,10.205668,4.703447,12.066071,7.909602,2.5998068,1.9268695
"Acer Nitro 5 AN515-46 NH.QGXEY.001-16 Ryzen 5 6600H 16 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Acer,Acer Nitro 5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-5-an515-46-nh-qgxey-001-16-ryzen-5-6600h-16-gb-512-gb-ssd-rtx3050-15-6-full-hd-notebook-fiyati,249063011.html",512 GB,AMD Ryzen 5,,6600H,6.0,3.3 GHz,NVIDIA,RTX 3050,Harici,4 GB,16 GB,3200 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.0,57 Wh,39.999,7.427032,5.888296,10.571592,0.0,5.192819,1.0687113,0.0,12.867197,4.872221,1.7367121,6.7917533,7.9259086,6.2408257,4.3867173,4.0030518,5.4451275,6.8253646,6.7184906,6.349983,0.0,7.957954,5.086317,14.489318,3.261204,6.1432524,4.736715,8.698754,5.887402,7.8145657,4.1051407,8.713239,6.465743
"Monster Semruk S7 V9.1 i7-13700HX 32 GB 1 TB SSD RTX4060 17"" FreeDOS Gaming Laptop",Monster,Monster Semruk S7,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-semruk-s7-v9-1-i7-13700hx-32-gb-1-tb-ssd-rtx4060-17-notebook-fiyati,301450899.html",1 TB,Intel Core i7,13. Nesil,i7-13700HX,16.0,3.70 GHz,NVIDIA,RTX 4060,Harici,8 GB,32 GB,4800 MHz,DDR5,Full HD,17 inç,2560x1600 px,240 Hz,IPS,Free Dos,2.35,99 Wh,93.999,6.445122,7.8364697,0.4619391,0.0,5.4391165,4.8504634,0.0,3.6167977,0.0,6.7089696,3.4485781,11.829944,7.6356716,6.082641,7.032292,3.0216544,18.618675,1.588693,7.3839116,4.7684226,4.6085563,13.359481,11.364472,7.685567,0.8702425,3.246175,7.304313,1.6235715,10.190908,6.953572,3.431129,8.403421
"Casper Excalibur G870.1342-BXB0X-B i5-13420H 16 GB 2 TB SSD RTX4060 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1342-bxb0x-b-i5-13420h-16-gb-2-tb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,384010401.html",2 TB,Intel Core i5,13. Nesil,i5-13420H,8.0,3.40 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,42.526,10.574764,8.560268,16.98168,0.0,5.6208754,0.0,0.0,7.5484653,4.974528,3.7417288,7.1976504,8.263698,11.746878,5.252689,0.3901413,6.905027,17.654728,5.1546745,4.0210347,3.624064,8.104292,9.37981,3.0575936,6.889187,7.134423,6.2731996,9.974013,5.217067,9.48315,7.025073,4.7796335,1.8877577
"Asus TUF Gaming F15 FX507ZC4-HN008 i7-12700H 16 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Asus,Asus TUF,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507zc4-hn008-i7-12700h-16-gb-512-gb-ssd-rtx3050-15-6-full-hd-notebook-fiyati,395541099.html",512 GB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 3050,Harici,4 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,2.2,56 Wh,42.125,4.800366,0.0,6.2530313,0.0,10.383648,4.5312815,0.0,10.209693,7.2088356,3.1147516,4.803635,6.5490017,11.304235,4.287009,3.2498546,8.859376,4.3912582,7.726954,7.2342033,5.6360106,5.120405,5.5552316,9.954924,7.3221655,4.4487047,4.2190123,13.974605,4.688087,11.227061,7.607734,2.6130478,4.8925424
"Casper Excalibur G870.1342-BFB0P-B i5-13420H 16 GB 1 TB SSD RTX4060 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1342-bfb0p-b-i5-13420h-16-gb-1-tb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,454299210.html",1 TB,Intel Core i5,13. Nesil,i5-13420H,8.0,3.40 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,44.799,8.580465,10.588836,15.479821,0.0,4.658354,2.0874944,0.0,6.672638,4.4794774,3.6139956,7.357712,9.694606,10.803856,5.566083,1.3452436,6.7599177,17.484785,5.615695,5.3717785,4.988363,8.236324,9.688125,3.8120494,5.7799926,6.9377003,4.9406996,9.37419,5.1898885,11.915304,8.561994,3.623685,1.8621886
"HP Victus 16-R1051NT 9J253EA i7-14700HX 16 GB 1 TB SSD RTX4050 16.1"" Full HD Gaming Laptop",HP,HP Victus,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-16-r1051nt-9j253ea-i7-14700hx-16-gb-1-tb-ssd-rtx4050-16-1-full-hd-notebook-fiyati,495121969.html",1 TB,Intel Core i7,14. Nesil,i7-14700HX,,,NVIDIA,RTX 4050,Harici,6 GB,16 GB,3200 MHz,DDR4,Full HD,16.1 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.35,60 Wh,56.352,2.0614283,6.768841,8.618362,0.0,0.291148,2.869956,0.0,4.044288,2.9385448,5.6175303,6.3487544,6.2400613,7.529409,5.7911158,1.6371368,3.1259413,10.89212,1.1993268,5.057217,1.3971854,9.595372,12.258594,7.776109,3.6625896,3.2120101,6.198989,11.860006,4.6938715,8.095033,9.809772,5.323553,9.502459
"Casper Excalibur G911.1490-DQ70X-D i9-14900HX 32 GB 1 TB SSD RTX4070 16"" QHD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g911-1490-dq70x-d-i9-14900hx-32-gb-1-tb-ssd-rtx4070-16-qhd-notebook-fiyati,558042410.html",1 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,4.10 GHz,NVIDIA,RTX 4070,Harici,8 GB,32 GB,4800 MHz,DDR5,QHD,16 inç,2560x1440 px,144 Hz,IPS,Free Dos,2.5,64 Wh,80.929,13.520007,5.513952,14.108104,0.0,5.580406,2.733489,0.0,7.448691,0.0,10.452486,2.1212287,9.517344,3.2941751,4.496598,2.7856448,2.7307518,17.376736,4.64958,5.2414117,3.6961908,6.174597,14.492024,6.2548285,9.353398,3.9543774,1.1455241,7.0157037,3.0811458,9.13722,6.538818,4.078841,6.1377306
"Monster Tulpar T7 V26.1.4 i7-13700H 16 GB 1 TB SSD RTX4060 17.3"" FreeDOS Full HD Gaming Laptop",Monster,Monster Tulpar T7,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t7-v26-1-4-i7-13700h-16-gb-1-tb-ssd-rtx4060-17-3-full-hd-notebook-fiyati,561788948.html",1 TB,Intel Core i7,13. Nesil,i7-13700H,14.0,3.70 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,4800 MHz,DDR5,Full HD,17.3 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.35,54 Wh,63.099,6.750164,7.5725207,0.334658,0.0,7.9176364,4.7750344,0.0,4.497261,0.17708531,6.535607,4.792388,11.139338,8.131957,2.962021,5.8562665,4.922697,16.727673,1.5782387,8.148315,3.8394284,7.4688516,7.674478,10.01175,8.755593,1.4863465,6.9760213,11.136878,5.1647735,12.056434,9.151894,5.290138,8.565322
"Monster Tulpar T6 V1.2.4 i9-14900HX 16 GB 1 TB SSD RTX4080 16"" FreeDOS WQXGA Gaming Laptop",Monster,Monster Tulpar T6,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t6-v1-2-4-i9-14900hx-16-gb-1-tb-ssd-rtx4080-16-wqxga-notebook-fiyati,563715151.html",1 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,4.10 GHz,NVIDIA,RTX 4080,Harici,12 GB,16 GB,5600 MHz,LPDDR5,WQXGA,16 inç,2560x1600 px,165 Hz,IPS,Free Dos,2.5,80 Wh,122.199,9.402914,10.440041,9.4394865,0.0,8.608269,2.5413551,0.0,5.5384765,0.04209006,7.701712,2.727975,4.2653947,4.979617,8.654502,6.3221803,0.0,14.889872,2.890966,0.87498546,3.508443,7.038393,13.54021,6.816285,5.5101924,2.0604076,5.6728616,0.0,4.349143,5.2470345,4.4425263,5.78131,9.268629
"Asus TUF Gaming A15 FA506NC-HN050 Ryzen 5 7535HS 8 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Asus,Asus TUF,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-a15-fa506nc-hn050-ryzen-5-7535hs-8-gb-512-gb-ssd-rtx3050-15-6-full-hd-notebook-fiyati,605740346.html",512 GB,AMD Ryzen 5,,7535HS,6.0,3.3 GHz,NVIDIA,RTX 3050,Harici,4 GB,8 GB,5600 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,2.3,48 Wh,30.475,7.1176558,1.4585755,13.656926,0.0,6.494985,4.585556,0.0,16.521847,5.030246,7.128324,7.7080927,9.498893,2.459809,2.7667284,2.7487187,7.235928,3.4455576,8.289673,8.966222,5.0775223,4.6151795,5.1443734,13.224003,5.84136,6.042918,4.1645675,7.7099276,5.270743,5.7234225,3.653903,8.042332,4.802054
"Asus TUF Gaming F15 FX507VI-LP097 i7-13620H 16 GB 512 GB SSD RTX4070 15.6"" Full HD Gaming Laptop",Asus,Asus TUF,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vi-lp097-i7-13620h-16-gb-512-gb-ssd-rtx4070-15-6-full-hd-notebook-fiyati,606595314.html",512 GB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4070,Harici,8 GB,16 GB,4800 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,2.2,90 Wh,82.799,8.22124,1.098125,8.877973,0.0,10.499884,4.6238785,0.0,12.546574,0.4157416,8.069942,1.6571681,10.440944,5.815271,3.20251,4.126865,8.710717,13.649721,6.5142074,11.789578,6.6585174,3.0283098,3.9031706,5.7309184,9.544783,7.684824,4.386235,12.039424,4.4907346,13.206188,9.225238,2.4665065,9.748027
"Casper Excalibur G911.1490-EF90X-D i9-14900HX 64 GB 1 TB SSD RTX4090 16"" QHD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g911-1490-ef90x-d-i9-14900hx-64-gb-1-tb-ssd-rtx4090-16-qhd-notebook-fiyati,640119716.html",1 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,4.10 GHz,NVIDIA,RTX 4090,Harici,16 GB,64 GB,4800 MHz,DDR5,QHD,16 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,64 Wh,121.033,13.534255,6.027399,17.82282,0.0,4.5372696,2.4673753,0.0,8.756082,0.0,8.971403,1.1556654,8.028635,4.4302273,6.429433,2.5671022,2.8067923,15.937316,5.2016854,5.9565353,2.310051,6.406174,11.5406,8.074758,10.086494,4.7184863,0.27623716,5.6490884,2.5649369,8.452212,6.6866975,3.2993815,8.941445
